"year","month","tmean","tmin","tmax","precip"
"2011","08",26.2250003814697,20.4640007019043,31.9869995117188,223.608993530273
"2011","09",22.8290004730225,17.8500003814697,27.8090000152588,134.470993041992
"2011","10",14.9210004806519,8.40900039672852,21.4349994659424,67.0210037231445
"2011","11",11.7240009307861,4.59200000762939,18.8579998016357,95.7180023193359
"2011","12",8.22900009155273,1.77999997138977,14.6809997558594,42.7610015869141
"2012","01",6.74900054931641,0.345999985933304,13.1540002822876,63.5610008239746
"2012","02",7.63800048828125,1.182000041008,14.0950002670288,58.7610015869141
"2012","03",15.0670003890991,8.0620002746582,22.0739994049072,130.647003173828
"2012","04",15.149001121521,8.51099967956543,21.7889995574951,48.3139991760254
"2012","05",21.6310005187988,15.7340002059937,27.5279998779297,114.138298034668
"2012","06",23.1370010375977,16.6790008544922,29.5960006713867,65.2679977416992
"2012","07",28.3530006408691,22.4570007324219,34.25,222.759002685547
"2012","08",25.052001953125,20.2399997711182,29.8659992218018,70.0910034179688
"2012","09",21.6410007476807,16.0049991607666,27.2779998779297,222.274993896484
"2012","10",15.6990003585815,9.87899971008301,21.5219993591309,67.4899978637695
"2012","11",7.75400018692017,1,14.5080003738403,15.9770002365112
"2012","12",8.96700000762939,3.06900000572205,14.8669996261597,80.6701965332031
"2013","01",6.32200050354004,0.952000021934509,11.6929998397827,79.7839965820312
"2013","02",5.14900016784668,-0.970000028610229,11.2690000534058,102.525001525879
"2013","03",6.8730001449585,0.263000011444092,13.4849996566772,40.5050010681152
"2013","04",15.6350011825562,9.12100028991699,22.1509990692139,108.615997314453
"2013","05",18.8500003814697,13.2390003204346,24.4610004425049,133.231002807617
"2013","06",24.1450004577637,18.992000579834,29.2980003356934,231.582000732422
"2013","07",25.8470020294189,21.2810001373291,30.4139995574951,123.764999389648
"2013","08",24.2450008392334,19.3899993896484,29.1009998321533,81.4680023193359
"2013","09",21.3350009918213,15.4720001220703,27.1989994049072,136.283004760742
"2013","10",16.3320007324219,11.0860004425049,21.5790004730225,22.173999786377
"2013","11",9.03299999237061,2.1949999332428,15.8730001449585,86.802001953125
"2013","12",7.11400032043457,0.90200001001358,13.326000213623,156.957992553711
"2014","01",2.33500003814697,-4.2350001335144,8.9060001373291,61.5320014953613
"2014","02",6.08500051498413,0.0489999987185001,12.1239995956421,86.4889984130859
"2014","03",6.95900011062622,0.20100000500679,13.7170000076294,137.763000488281
"2014","04",15.4700002670288,8.25399971008301,22.6870002746582,96.9929962158203
"2014","05",20.7210006713867,14.3500003814697,27.0930004119873,150.350006103516
"2014","06",24.7820014953613,18.9330005645752,30.6310005187988,99.4280014038086
"2014","07",25.4700012207031,20.3729991912842,30.5690002441406,149.371994018555
"2014","08",23.9320011138916,19.4570007324219,28.4080009460449,181.36799621582
"2014","09",21.9320011138916,17.5429992675781,26.3229999542236,152.582992553711
"2014","10",16.6660003662109,10.0900001525879,23.2430000305176,94.8489990234375
"2014","11",7.44100046157837,1.08000004291534,13.8030004501343,112.793998718262
"2014","12",6.99200010299683,1.75,12.2349996566772,127.999000549316
"2015","01",3.75400018692017,-2.14199995994568,9.64900016784668,104.962997436523
"2015","02",1.26200008392334,-5.09200000762939,7.61700010299683,78.8970031738281
"2015","03",9.83800029754639,3.30100011825562,16.3759994506836,95.6600036621094
"2015","04",15.9060010910034,9.56999969482422,22.2430000305176,101.43399810791
"2015","05",20.9750003814697,15.0270004272461,26.9230003356934,68.4199981689453
"2015","06",25.9820003509521,20.3729991912842,31.5919990539551,111.657997131348
"2015","07",26.359001159668,21.2609996795654,31.4580001831055,111.161003112793
"2015","08",25.2520008087158,19.6550006866455,30.8490009307861,74.8489990234375
"2015","09",22.5820007324219,17.7140007019043,27.451000213623,138.440994262695
"2015","10",15.3020009994507,9.57900047302246,21.0249996185303,125.458999633789
"2015","11",12.2970008850098,6.47300004959106,18.1219997406006,206.169006347656
"2015","12",12.5440006256104,7.35400009155273,17.7350006103516,126.075996398926
"2016","01",3.64300012588501,-1.69200003147125,8.97999954223633,68.9649963378906
"2016","02",6.20700025558472,0.458999991416931,11.9569997787476,142.242004394531
"2016","03",13.8110008239746,7.41499996185303,20.2099990844727,50.8499984741211
"2016","04",15.1460008621216,8.15100002288818,22.1410007476807,104.44100189209
"2016","05",19.189001083374,14.1840000152588,24.1940002441406,126.86499786377
"2016","06",24.2390003204346,18.5200004577637,29.9589996337891,137.169998168945
"2016","07",27.2610015869141,22.1690006256104,32.3540000915527,150.839004516602
"2016","08",26.9870014190674,21.7929992675781,32.1829986572266,49.3810005187988
"2016","09",24.0740013122559,19.3150005340576,28.8330001831055,123.228996276855
"2016","10",17.7000007629395,11.960000038147,23.4409999847412,223.710998535156
"2016","11",10.9980001449585,3.70199990272522,18.2950000762939,7.29400014877319
"2016","12",6.56400012969971,0.885999977588654,12.2449998855591,51.1870002746582
"2017","01",7.14000034332275,2.02900004386902,12.2519998550415,94.3330001831055
"2017","02",10.6140003204346,3.22699999809265,18.003999710083,23.6959991455078
"2017","03",10.2680006027222,3.44400000572205,17.0930004119873,67.4670028686523
"2017","04",18.5340003967285,12.5690002441406,24.4990005493164,250.397994995117
"2017","05",20.2310009002686,14.8299999237061,25.6340007781982,96.4619979858398
"2017","06",23.8830013275146,18.6770000457764,29.0909996032715,145.617004394531
"2017","07",27.0820007324219,21.9130001068115,32.2519989013672,46.1199989318848
"2017","08",25.1440010070801,20.367000579834,29.9220008850098,37.9379997253418
"2017","09",22.3960018157959,17.0990009307861,27.693000793457,62.1889991760254
"2017","10",17.9360008239746,11.9860000610352,23.8859996795654,109.388999938965
"2017","11",9.80200004577637,2.99699997901917,16.6089992523193,30.6280002593994
"2017","12",5.63800048828125,-0.287000000476837,11.5640001296997,60.5859985351562
"2018","01",2.2350001335144,-4.07000017166138,8.54199981689453,81.9130020141602
